hexsha,patch,summary,author
509ec36c1e4c,https://github.com/qemu/qemu/commit/509ec36c1e4c,virtio-input: fix memory leak on unrealize,Marc-André Lureau
c3157b74c47f,https://github.com/qemu/qemu/commit/c3157b74c47f,microvm: fix memory leak in microvm_fix_kernel_cmdline,Sergio Lopez
ed92369a5725,https://github.com/qemu/qemu/commit/ed92369a5725,vfio: don't ignore return value of migrate_add_blocker,Jens Freimann
c0cb880153dd,https://github.com/qemu/qemu/commit/c0cb880153dd,linux-user: fix missing break,Laurent Vivier
c49a41b0b9e6,https://github.com/qemu/qemu/commit/c49a41b0b9e6,target/microblaze: Plug temp leak around eval_cond_jmp(),Edgar E. Iglesias
88ed5db16c9b,https://github.com/qemu/qemu/commit/88ed5db16c9b,numa: Add missing \n to error message,Greg Kurz
741309136e54,https://github.com/qemu/qemu/commit/741309136e54,cpu-plug-test: fix leaks,Marc-André Lureau
36524a1a3dd2,https://github.com/qemu/qemu/commit/36524a1a3dd2,qtest: fix qtest_qmp_device_add leak,Marc-André Lureau
5849dfe410b3,https://github.com/qemu/qemu/commit/5849dfe410b3,linux-user/alpha: Set r20 secondary return value,Richard Henderson
3aa9004f09c8,https://github.com/qemu/qemu/commit/3aa9004f09c8,riscv/boot: Fix possible memory leak,Alistair Francis
560895657508,https://github.com/qemu/qemu/commit/560895657508,audio: fix missing break,Paolo Bonzini
c5bd6d02e6eb,https://github.com/qemu/qemu/commit/c5bd6d02e6eb,libqos: add missing virtio-9p feature negotiation,Stefan Hajnoczi
e73255be96bf,https://github.com/qemu/qemu/commit/e73255be96bf,virtio-scsi-test: add missing feature negotiation,Stefan Hajnoczi
be39110d4cbf,https://github.com/qemu/qemu/commit/be39110d4cbf,s390x/cpumodel: Add missing visit_free,Andrew Jones
67c1ea9940af,https://github.com/qemu/qemu/commit/67c1ea9940af,mcf5208: fix leak from qemu_allocate_irqs,Paolo Bonzini
100781a8cd61,https://github.com/qemu/qemu/commit/100781a8cd61,microblaze: fix leak of fdevice tree blob,Paolo Bonzini
f5f72e8f31f2,https://github.com/qemu/qemu/commit/f5f72e8f31f2,ide: fix leak from qemu_allocate_irqs,Paolo Bonzini
0a3fd3df6f6a,https://github.com/qemu/qemu/commit/0a3fd3df6f6a,spapr: Add return value to spapr_irq_check(),David Gibson
f767b1ac5766,https://github.com/qemu/qemu/commit/f767b1ac5766,spapr: Fixes a leak in CAS,Alexey Kardashevskiy
d959f6cf502f,https://github.com/qemu/qemu/commit/d959f6cf502f,s390x: sclp: fix error handling for oversize control blocks,Janosch Frank
09be82ce53e8,https://github.com/qemu/qemu/commit/09be82ce53e8,pc-bios/s390-ccw/net: fix a possible memory leak in get_uuid(),Yifan Luo
c8e68b43e11b,https://github.com/qemu/qemu/commit/c8e68b43e11b,qemu-io: Don't leak pattern file in error path,Kevin Wolf
7cec2ed9d7ae,https://github.com/qemu/qemu/commit/7cec2ed9d7ae,xhci: Fix memory leak in xhci_kick_epctx,fangying
c9e385926232,https://github.com/qemu/qemu/commit/c9e385926232,xhci: Fix memory leak in xhci_address_slot,Ying Fang
b65cb867cc13,https://github.com/qemu/qemu/commit/b65cb867cc13,main-loop: Fix GSource leak in qio_task_thread_worker(),Alberto Garcia
68097ed5e5bd,https://github.com/qemu/qemu/commit/68097ed5e5bd,curses: assert get_wch return value is okay,Paolo Bonzini
00005f222973,https://github.com/qemu/qemu/commit/00005f222973,ppc: fix leak in h_client_architecture_support,Shivaprasad G Bhat
dbd26f2f7f58,https://github.com/qemu/qemu/commit/dbd26f2f7f58,ppc: fix memory leak in spapr_dt_drc(),Shivaprasad G Bhat
d75888058632,https://github.com/qemu/qemu/commit/d75888058632,ppc: fix memory leak in spapr_caps_add_properties,Shivaprasad G Bhat
e76ba19a1f13,https://github.com/qemu/qemu/commit/e76ba19a1f13,audio: fix memory leak reported by ASAN,"Kővágó, Zoltán"
e46349414570,https://github.com/qemu/qemu/commit/e46349414570,audio: Add missing fall through comments,Stefan Weil
245429e4a0e0,https://github.com/qemu/qemu/commit/245429e4a0e0,replay: add missing fix for internal function,Pavel Dovgalyuk
9bbb4ef991fa,https://github.com/qemu/qemu/commit/9bbb4ef991fa,target/arm: Add missing break statement for Hypervisor Trap Exception,Philippe Mathieu-Daudé
17a7c39248fc,https://github.com/qemu/qemu/commit/17a7c39248fc,block/stream: Fix error path,Max Reitz
f5cf94cdabd3,https://github.com/qemu/qemu/commit/f5cf94cdabd3,vfio-ccw: Test vfio_set_irq_signaling() return value,Alex Williamson
a7f85e03b94f,https://github.com/qemu/qemu/commit/a7f85e03b94f,virtio-gpu: fix unmap in error path,Gerd Hoffmann
29df47a5cc41,https://github.com/qemu/qemu/commit/29df47a5cc41,sunhme: fix return values from sunhme_receive() during receive packet processing,Mark Cave-Ayland
be32fd9ee1d8,https://github.com/qemu/qemu/commit/be32fd9ee1d8,vhost-user-input: check ioctl(EVIOCGNAME) return value,Marc-André Lureau
f22356d95524,https://github.com/qemu/qemu/commit/f22356d95524,qemu-img: Fix options leakage in img_rebase(),Max Reitz
386cff49ebd1,https://github.com/qemu/qemu/commit/386cff49ebd1,vhost: fix memory leak in vhost_user_scsi_realize,Jie Wang
a57f00910807,https://github.com/qemu/qemu/commit/a57f00910807,vhost-user-blk: Add return value for vhost_user_blk_start(),Xie Yongji
3b9c59daf9ef,https://github.com/qemu/qemu/commit/3b9c59daf9ef,hvf: Add missing break statement,Chen Zhang
44c64e90950a,https://github.com/qemu/qemu/commit/44c64e90950a,target/m68k: Fix a tcg_temp leak,Philippe Mathieu-Daudé
e1f4a37a49eb,https://github.com/qemu/qemu/commit/e1f4a37a49eb,qcow2: Fix error handling in the compression code,Alberto Garcia
9acc95cdd309,https://github.com/qemu/qemu/commit/9acc95cdd309,target/ppc: Fix TCG temporary leaks in gen_bcond(),Greg Kurz
413aeacd4b33,https://github.com/qemu/qemu/commit/413aeacd4b33,qapi/qmp-dispatch: fix return value in do_qmp_dispatch,Vladimir Sementsov-Ogievskiy
a9fda2474732,https://github.com/qemu/qemu/commit/a9fda2474732,curses ui: add missing iconv_close calls,Samuel Thibault
1e25879e6f83,https://github.com/qemu/qemu/commit/1e25879e6f83,test-migration: fix memory leak,Paolo Bonzini
5e78bc6a47dd,https://github.com/qemu/qemu/commit/5e78bc6a47dd,migration: fix memory leak,Paolo Bonzini
1afee8c3da14,https://github.com/qemu/qemu/commit/1afee8c3da14,test-bdrv-graph-mod: fix Error leak,Paolo Bonzini
944b96c61072,https://github.com/qemu/qemu/commit/944b96c61072,tests: test-qgraph: fix a memory leak,Li Qiang
5411f3d0a25f,https://github.com/qemu/qemu/commit/5411f3d0a25f,vhost-user-test: fix leaks,Marc-André Lureau
156ac94463b4,https://github.com/qemu/qemu/commit/156ac94463b4,xen-block: stop leaking memory in xen_block_drive_create(),Paul Durrant
763e10f7bb64,https://github.com/qemu/qemu/commit/763e10f7bb64,hw/arm/armsse: Fix memory leak in error-exit path,Peter Maydell
925969c3e286,https://github.com/qemu/qemu/commit/925969c3e286,spapr_pci: Fix interrupt leak in rtas_ibm_change_msi() error path,Greg Kurz
8e207c327cf8,https://github.com/qemu/qemu/commit/8e207c327cf8,net/slirp: fix leaks on forwarding rule registration error,Marc-André Lureau
9d0bd0cdd011,https://github.com/qemu/qemu/commit/9d0bd0cdd011,linux-user: Check sscanf return value in open_net_route(),Peter Maydell
78fc3b3a26c1,https://github.com/qemu/qemu/commit/78fc3b3a26c1,block: Fix invalidate_cache error path for parent activation,Kevin Wolf
2920bd644e8c,https://github.com/qemu/qemu/commit/2920bd644e8c,numa: Fixed the memory leak of numa error message,Zhang Yi
da93b82079dc,https://github.com/qemu/qemu/commit/da93b82079dc,"util: check the return value of fcntl in qemu_set_{block, nonblock}",Li Qiang
8e3759ef04db,https://github.com/qemu/qemu/commit/8e3759ef04db,usb: dev-mtp: fix memory leak in error path,Li Qiang
aee63b07fd1c,https://github.com/qemu/qemu/commit/aee63b07fd1c,hw/arm: versal: Plug memory leaks,Edgar E. Iglesias
dee2e53c86de,https://github.com/qemu/qemu/commit/dee2e53c86de,hw/pvrdma: Check the correct return value,Yuval Shaia
c0983085d127,https://github.com/qemu/qemu/commit/c0983085d127,hw/sd/sdhci: Don't leak memory region in sdhci_sysbus_realize(),Peter Maydell
b640adca9f6a,https://github.com/qemu/qemu/commit/b640adca9f6a,crypto/block-luks: fix memory leak in qcrypto_block_luks_create,Vladimir Sementsov-Ogievskiy
3ecd5a4f19fd,https://github.com/qemu/qemu/commit/3ecd5a4f19fd,qemu-img: Fix leak,Max Reitz
443ba6befa2f,https://github.com/qemu/qemu/commit/443ba6befa2f,vvfat: Fix memory leak,Kevin Wolf
f898ee0f9951,https://github.com/qemu/qemu/commit/f898ee0f9951,qga-win: fix leaks of build_guest_disk_info(),Marc-André Lureau
00a014ac01fe,https://github.com/qemu/qemu/commit/00a014ac01fe,riscv: spike: Fix memory leak in the board init,Alistair Francis
bce410a33b9e,https://github.com/qemu/qemu/commit/bce410a33b9e,ivshmem: fix memory backend leak,Igor Mammedov
a51b9c4862c2,https://github.com/qemu/qemu/commit/a51b9c4862c2,rbd: Close image in qemu_rbd_open() error path,Kevin Wolf
c317b646d752,https://github.com/qemu/qemu/commit/c317b646d752,vpc: Don't leak opts in vpc_open(),Kevin Wolf
ad824bdc63d9,https://github.com/qemu/qemu/commit/ad824bdc63d9,websock: fix handshake leak,Marc-André Lureau
a1f3bb1845e2,https://github.com/qemu/qemu/commit/a1f3bb1845e2,hostmem-file: fixed the memory leak while get pmem path.,Zhang Yi
a22528b918c7,https://github.com/qemu/qemu/commit/a22528b918c7,numa: Fix QMP command set-numa-node error handling,Markus Armbruster
8c42dbe3956a,https://github.com/qemu/qemu/commit/8c42dbe3956a,net/socket: Fix invalid socket type error handling,Markus Armbruster
4dd32b3dda3e,https://github.com/qemu/qemu/commit/4dd32b3dda3e,migration: Fix !replay_can_snapshot() error handling,Markus Armbruster
11ab69d6e7a8,https://github.com/qemu/qemu/commit/11ab69d6e7a8,ioapic: Fix error handling in realize(),Markus Armbruster
d319e05d6f24,https://github.com/qemu/qemu/commit/d319e05d6f24,pc: Fix machine property nvdimm-persistence error handling,Markus Armbruster
b6aa6cedf481,https://github.com/qemu/qemu/commit/b6aa6cedf481,RISC-V: Add missing free for plic_hart_config,Michael Clark
2f99f80c5dbb,https://github.com/qemu/qemu/commit/2f99f80c5dbb,qxl: check qxl_phys2virt return value,Gerd Hoffmann
c4f753859ae6,https://github.com/qemu/qemu/commit/c4f753859ae6,vhost-user: Fix userfaultfd leak,Ilya Maximets
8b8fa995b924,https://github.com/qemu/qemu/commit/8b8fa995b924,tests/check-qjson: fix a leak,Marc-André Lureau
1926ab273b37,https://github.com/qemu/qemu/commit/1926ab273b37,cpus: fix TCG kick timer leak,Alex Bennée
0284a2a81c60,https://github.com/qemu/qemu/commit/0284a2a81c60,migration: fix QEMUFile leak,Marc-André Lureau
096c83b7219c,https://github.com/qemu/qemu/commit/096c83b7219c,migration: cleanup in error paths in loadvm,Dr. David Alan Gilbert
3e1dd459cbd9,https://github.com/qemu/qemu/commit/3e1dd459cbd9,hw/timer/cmsdk-apb-dualtimer: Add missing 'break' statements,Peter Maydell
d1756c780b78,https://github.com/qemu/qemu/commit/d1756c780b78,job: Fix missing locking due to mismerge,Kevin Wolf
d34a10afa811,https://github.com/qemu/qemu/commit/d34a10afa811,hmp: fix migrate status timer leak,Marc-André Lureau
7b43db3cd08f,https://github.com/qemu/qemu/commit/7b43db3cd08f,tests: fix bdrv-drain leak,Marc-André Lureau
eceba3477e7f,https://github.com/qemu/qemu/commit/eceba3477e7f,spapr: fix leak of rev array,Emilio G. Cota
0ae0b069aa8f,https://github.com/qemu/qemu/commit/0ae0b069aa8f,"vnc: fix memleak of the ""vnc-worker-output"" name",Peter Wu
e38bf612477f,https://github.com/qemu/qemu/commit/e38bf612477f,i386: Fix arch_query_cpu_model_expansion() leak,Eduardo Habkost
48285ba2d69e,https://github.com/qemu/qemu/commit/48285ba2d69e,megasas: fix sglist leak,Marc-André Lureau
64d450a0eaad,https://github.com/qemu/qemu/commit/64d450a0eaad,softfloat: Fix missing inexact for floating-point add,Richard Henderson
f62492bb8d1e,https://github.com/qemu/qemu/commit/f62492bb8d1e,block/qapi: Fix memory leak in qmp_query_blockstats(),Kevin Wolf
cb9ec42f33c0,https://github.com/qemu/qemu/commit/cb9ec42f33c0,monitor: fix oob command leak,Marc-André Lureau
42478dacc82f,https://github.com/qemu/qemu/commit/42478dacc82f,tests: fix crumple/recursive leak,Marc-André Lureau
41b6513436d2,https://github.com/qemu/qemu/commit/41b6513436d2,qcow: fix a reference leak,KONRAD Frederic
323e7c117754,https://github.com/qemu/qemu/commit/323e7c117754,tap: fix memory leak on success to create a tap device,Yunjian Wang
d9c745c17687,https://github.com/qemu/qemu/commit/d9c745c17687,qga: fix file descriptor leak,Paolo Bonzini
bb23a7362a79,https://github.com/qemu/qemu/commit/bb23a7362a79,qga: fix 'driver' leak in guest-get-fsinfo,Marc-André Lureau
ea3d77c889cf,https://github.com/qemu/qemu/commit/ea3d77c889cf,pr-manager-helper: fix memory leak on event,Paolo Bonzini
0b68589d17ef,https://github.com/qemu/qemu/commit/0b68589d17ef,block/crypto: Fix memory leak in create error path,Kevin Wolf
56f68439213f,https://github.com/qemu/qemu/commit/56f68439213f,ppc/pnv: fix pnv_core_realize() error handling,Cédric Le Goater
9c8c334b0637,https://github.com/qemu/qemu/commit/9c8c334b0637,cpu: Assert asidx_from_attrs return value in range,Richard Henderson
ae5475e82fd1,https://github.com/qemu/qemu/commit/ae5475e82fd1,qcow2: Fix qcow2_truncate() error return value,Kevin Wolf
9986ddec4ccd,https://github.com/qemu/qemu/commit/9986ddec4ccd,spapr_cpu_core: add missing rollback on realization path,Greg Kurz
27607c1cdc0d,https://github.com/qemu/qemu/commit/27607c1cdc0d,spapr_cpu_core: fix potential leak in spapr_cpu_core_realize(),Greg Kurz
937c2146a669,https://github.com/qemu/qemu/commit/937c2146a669,pnv: Fix some error handling cpu realize(),David Gibson
2c9dfdacc5a9,https://github.com/qemu/qemu/commit/2c9dfdacc5a9,spapr: fix leak in h_client_architecture_support(),Greg Kurz
410a096adf99,https://github.com/qemu/qemu/commit/410a096adf99,usb-ccid: fix bus leak,Marc-André Lureau
2306271c381b,https://github.com/qemu/qemu/commit/2306271c381b,9p: local: Properly set errp in fstatfs error path,Keno Fischer
bc820db06470,https://github.com/qemu/qemu/commit/bc820db06470,bochs-display: add missing break,Gerd Hoffmann
ead75d84cb07,https://github.com/qemu/qemu/commit/ead75d84cb07,gdbstub: Prevent fd leakage,Philippe Mathieu-Daudé
4a5f2779bad7,https://github.com/qemu/qemu/commit/4a5f2779bad7,vhdx: Fix vhdx_co_create() return value,Kevin Wolf
53618dd83885,https://github.com/qemu/qemu/commit/53618dd83885,vdi: Fix vdi_co_do_create() return value,Kevin Wolf
05a9a6519c91,https://github.com/qemu/qemu/commit/05a9a6519c91,target-microblaze: dec_msr: Plug a temp leak,Edgar E. Iglesias
54b7af4369a3,https://github.com/qemu/qemu/commit/54b7af4369a3,nfs: Fix error path in nfs_options_qdict_to_qapi(),Kevin Wolf
9d94619189d8,https://github.com/qemu/qemu/commit/9d94619189d8,net: Fix memory leak in net_param_nic(),Thomas Huth
7a35383afd66,https://github.com/qemu/qemu/commit/7a35383afd66,hw/arm/iotkit.c: fix minor memory leak,Peter Maydell
a2cb9239b761,https://github.com/qemu/qemu/commit/a2cb9239b761,sheepdog: Fix sd_co_create_opts() memory leaks,Kevin Wolf
1dc34be1c90b,https://github.com/qemu/qemu/commit/1dc34be1c90b,RISC-V: Fix missing break statement in disassembler,Michael Clark
16a2227893dc,https://github.com/qemu/qemu/commit/16a2227893dc,migration/block-dirty-bitmap: fix memory leak in dirty_bitmap_load_bits,Vladimir Sementsov-Ogievskiy
e0014d4b3a95,https://github.com/qemu/qemu/commit/e0014d4b3a95,Add missing bit for SSE instr in VEX decoding,Eugene Minibaev
be4d026f645e,https://github.com/qemu/qemu/commit/be4d026f645e,vfio-ccw: fix memory leaks in vfio_ccw_realize(),Greg Kurz
d9b06db81327,https://github.com/qemu/qemu/commit/d9b06db81327,hw/s390x: fix memory leak in s390_init_ipl_dev(),Greg Kurz
5d7bc72a4336,https://github.com/qemu/qemu/commit/5d7bc72a4336,sev/i386: fix memory leak in sev_guest_init(),Greg Kurz
72a841d2a403,https://github.com/qemu/qemu/commit/72a841d2a403,exec: fix memory leak in find_max_supported_pagesize(),Greg Kurz
fc6008f37a6f,https://github.com/qemu/qemu/commit/fc6008f37a6f,migration: fix pfd leak,Marc-André Lureau
fa15cf8b5c77,https://github.com/qemu/qemu/commit/fa15cf8b5c77,qmp-test: fix response leak,Marc-André Lureau
2c860e797ab2,https://github.com/qemu/qemu/commit/2c860e797ab2,block: Fix leak of ignore_children in error path,Fam Zheng
72d75bb31660,https://github.com/qemu/qemu/commit/72d75bb31660,linux-user: fix target_mprotect/target_munmap error return values,Max Filippov
78cf339039c3,https://github.com/qemu/qemu/commit/78cf339039c3,linux-user: fix target_mprotect/target_munmap error return values,Max Filippov
ab105cc13815,https://github.com/qemu/qemu/commit/ab105cc13815,migration: fix minor finalize leak,Marc-André Lureau
36f876cea494,https://github.com/qemu/qemu/commit/36f876cea494,arm: fix load ELF error leak,Marc-André Lureau
b39b61e41002,https://github.com/qemu/qemu/commit/b39b61e41002,memory: fix flatview_access_valid RCU read lock/unlock imbalance,Paolo Bonzini
71c87815f9e0,https://github.com/qemu/qemu/commit/71c87815f9e0,rbd: Fix use after free in qemu_rbd_set_keypairs() error path,Kevin Wolf
2bf3e74de4e5,https://github.com/qemu/qemu/commit/2bf3e74de4e5,Fix WHPX issue leaking tpr values,Justin Terry (VM) via Qemu-devel
8b2ec54ff39c,https://github.com/qemu/qemu/commit/8b2ec54ff39c,chardev: fix leak in tcp_chr_telnet_init_io(),Peter Xu
26b97f2664a0,https://github.com/qemu/qemu/commit/26b97f2664a0,sdhci-test: fix leaks,Marc-André Lureau
0fd76bc51b55,https://github.com/qemu/qemu/commit/0fd76bc51b55,ahci-test: fix opts leak of skip tests,Marc-André Lureau
723250d674a1,https://github.com/qemu/qemu/commit/723250d674a1,g364fb: fix DirtyBitmapSnapshot leak,Paolo Bonzini
b1a568c1c219,https://github.com/qemu/qemu/commit/b1a568c1c219,spapr: fix missing CPU core nodes in DT when running with TCG,Greg Kurz
768055980b5f,https://github.com/qemu/qemu/commit/768055980b5f,decodetree: Propagate return value from translate subroutines,Richard Henderson
a38a498dc1dc,https://github.com/qemu/qemu/commit/a38a498dc1dc,vhost-user: fix memory leak,linzhecheng
6ce7177ae2e5,https://github.com/qemu/qemu/commit/6ce7177ae2e5,9p: fix leak in synth_name_to_path(),Marc-André Lureau
28bb0a59f84c,https://github.com/qemu/qemu/commit/28bb0a59f84c,io: fix QIONetListener memory leak,Paolo Bonzini
96994fd1e4e0,https://github.com/qemu/qemu/commit/96994fd1e4e0,migration/xen: Check return value of qemu_fclose,Ross Lagerwall
fa86f5923491,https://github.com/qemu/qemu/commit/fa86f5923491,spapr: add missing break in h_get_cpu_characteristics(),Greg Kurz
384c6c03fb68,https://github.com/qemu/qemu/commit/384c6c03fb68,target/arm/translate.c: Fix missing 'break' for TT insns,Peter Maydell
3260cdfffbf0,https://github.com/qemu/qemu/commit/3260cdfffbf0,hbitmap: fix missing restore count when finish deserialization,Liang Li
032b79f71730,https://github.com/qemu/qemu/commit/032b79f71730,migration: Don't leak IO channels,Ross Lagerwall
c6caae553c65,https://github.com/qemu/qemu/commit/c6caae553c65,scsi-generic: Simplify error handling code,Fam Zheng
e537112b4183,https://github.com/qemu/qemu/commit/e537112b4183,s390x/sclp: fix missing be conversion,David Hildenbrand
cf4969ec35c3,https://github.com/qemu/qemu/commit/cf4969ec35c3,sm501: Add missing break to case,BALATON Zoltan
58346214d03f,https://github.com/qemu/qemu/commit/58346214d03f,qdev_monitor: Simplify error handling in qdev_device_add(),Thomas Huth
01960e6d21dc,https://github.com/qemu/qemu/commit/01960e6d21dc,irq: fix memory leak,linzhecheng
6b2fef739127,https://github.com/qemu/qemu/commit/6b2fef739127,tests: fix coroutine leak in /basic/entered,Marc-André Lureau
e313d5cec564,https://github.com/qemu/qemu/commit/e313d5cec564,tests: fix qmp-test leak,Marc-André Lureau
b11e20fb6c65,https://github.com/qemu/qemu/commit/b11e20fb6c65,qemu-config: fix leak in query-command-line-options,Marc-André Lureau
890241ab6942,https://github.com/qemu/qemu/commit/890241ab6942,tests: fix migration-test leak,Marc-André Lureau
354711279fcc,https://github.com/qemu/qemu/commit/354711279fcc,vl: fix direct firmware directories leak,Marc-André Lureau
87c258cd1e1c,https://github.com/qemu/qemu/commit/87c258cd1e1c,tests: fix check-qobject leak,Marc-André Lureau
fca4774a9684,https://github.com/qemu/qemu/commit/fca4774a9684,input: fix memory leak,linzhecheng
d1471233bb07,https://github.com/qemu/qemu/commit/d1471233bb07,9pfs: fix error path in pdu_submit(),Greg Kurz
6d56fc6cc372,https://github.com/qemu/qemu/commit/6d56fc6cc372,target/sh4: fix TCG leak during gusa sequence,Alex Bennée
e691e0ed135a,https://github.com/qemu/qemu/commit/e691e0ed135a,target/sh4: add missing tcg_temp_free() in _decode_opc(),Philippe Mathieu-Daudé
996922de4529,https://github.com/qemu/qemu/commit/996922de4529,block/curl: fix minor memory leaks,Jeff Cody
871bec7c44a4,https://github.com/qemu/qemu/commit/871bec7c44a4,target/arm: Add missing M profile case to regime_is_user(),Peter Maydell
6473069416dd,https://github.com/qemu/qemu/commit/6473069416dd,block: Fix error path in bdrv_backing_update_filename(),Kevin Wolf
267fcadf325e,https://github.com/qemu/qemu/commit/267fcadf325e,9pfs: fix v9fs_mark_fids_unreclaim() return value,Greg Kurz
7cdcca725b6b,https://github.com/qemu/qemu/commit/7cdcca725b6b,xen: Log errno rather than return value,Ross Lagerwall
ac7e4cbbabae,https://github.com/qemu/qemu/commit/ac7e4cbbabae,s390x: fix cpu object referrence leak in s390x_new_cpu(),Igor Mammedov
52aa5644e8e8,https://github.com/qemu/qemu/commit/52aa5644e8e8,io: Add missing GCC_FMT_ATTR (fix -Werror=suggest-attribute=format),Stefan Weil
7fc3fcefe2fc,https://github.com/qemu/qemu/commit/7fc3fcefe2fc,io: fix mem leak in websock error path,Daniel P. Berrange
a94bb9cd586c,https://github.com/qemu/qemu/commit/a94bb9cd586c,nvic: Add missing 'break',Peter Maydell
04829ce334be,https://github.com/qemu/qemu/commit/04829ce334be,nvic: Add missing code for writing SHCSR.HARDFAULTPENDED bit,Peter Maydell
ce4a4453885f,https://github.com/qemu/qemu/commit/ce4a4453885f,s390x/css: remove unused error handling branch,Halil Pasic
a1a6bbde4f6a,https://github.com/qemu/qemu/commit/a1a6bbde4f6a,xics: fix several error leaks,Greg Kurz
1343a107e46f,https://github.com/qemu/qemu/commit/1343a107e46f,net/rocker: Plug memory leak in pci_rocker_init(),Mao Zhongyi
3c08f4a4335c,https://github.com/qemu/qemu/commit/3c08f4a4335c,fsdev: fix memory leak in main(),ZhiPeng Lu
b91bf5e488b4,https://github.com/qemu/qemu/commit/b91bf5e488b4,migration: fix small leaks,Marc-André Lureau
08b9e0ba623c,https://github.com/qemu/qemu/commit/08b9e0ba623c,vhost: fix a memory leak,Peng Hao
dfaea0c1a848,https://github.com/qemu/qemu/commit/dfaea0c1a848,hw/scsi/vmw_pvscsi: Remove the dead error handling,Mao Zhongyi
b2caa3b82edc,https://github.com/qemu/qemu/commit/b2caa3b82edc,net/eth: fix incorrect check of iov_to_buf() return value,Philippe Mathieu-Daudé
b7b1e9dd6d56,https://github.com/qemu/qemu/commit/b7b1e9dd6d56,ivshmem: fix incorrect error handling in ivshmem_recv_msg(),Philippe Mathieu-Daudé
2a4e2e4919d1,https://github.com/qemu/qemu/commit/2a4e2e4919d1,loader: check get_image_size() return value,Philippe Mathieu-Daudé
80792eb92575,https://github.com/qemu/qemu/commit/80792eb92575,tests: check-qom-proplist: fix leak,Marc-André Lureau
158b9aa568ea,https://github.com/qemu/qemu/commit/158b9aa568ea,nbd: fix memory leak in nbd_opt_go(),Philippe Mathieu-Daudé
e4256c3cbf7e,https://github.com/qemu/qemu/commit/e4256c3cbf7e,target/arm: fix TCG temp leak in aarch64 rev16,Emilio G. Cota
8aa5c65fd3d4,https://github.com/qemu/qemu/commit/8aa5c65fd3d4,target/alpha: Log temp leaks,Richard Henderson
6a9b110d54b8,https://github.com/qemu/qemu/commit/6a9b110d54b8,target/alpha: Fix temp leak in gen_fbcond,Richard Henderson
a4535b8e3ef2,https://github.com/qemu/qemu/commit/a4535b8e3ef2,target/alpha: Fix temp leak in gen_mtpr,Richard Henderson
22d716c28e95,https://github.com/qemu/qemu/commit/22d716c28e95,target/alpha: Fix temp leak in gen_bcond,Richard Henderson
61dedf2af79f,https://github.com/qemu/qemu/commit/61dedf2af79f,target/sh4: Add missing FPSCR.PR == 0 checks,Richard Henderson
0b3c15f09715,https://github.com/qemu/qemu/commit/0b3c15f09715,migration/rdma: fix qemu_rdma_block_for_wrid error paths,Dr. David Alan Gilbert
df8658de43db,https://github.com/qemu/qemu/commit/df8658de43db,spapr: fix memory leak in spapr_core_pre_plug(),Greg Kurz
e49c63d5b323,https://github.com/qemu/qemu/commit/e49c63d5b323,spapr: fix potential memory leak in spapr_core_plug(),Greg Kurz
9bd8e9330ade,https://github.com/qemu/qemu/commit/9bd8e9330ade,qga-win32: Fix memory leak of device information set,Li Ping
32fb354b086e,https://github.com/qemu/qemu/commit/32fb354b086e,hw/core: fix missing return value in load_image_targphys_as(),Philippe Mathieu-Daudé
be59df797c6f,https://github.com/qemu/qemu/commit/be59df797c6f,tests/test-char.c: Don't use main_loop_wait()'s return value,Peter Maydell
5c8f44b7dbde,https://github.com/qemu/qemu/commit/5c8f44b7dbde,target-microblaze: dec_barrel: Plug TCG temp leak,Edgar E. Iglesias
ae06cb46b2d3,https://github.com/qemu/qemu/commit/ae06cb46b2d3,gen-icount: add missing inline to gen_tb_end,Emilio G. Cota
35068bd15eec,https://github.com/qemu/qemu/commit/35068bd15eec,target/ppc: Fix return value in tcg radix mmu fault handler,Suraj Jitindar Singh
7f3cf2d6e7d1,https://github.com/qemu/qemu/commit/7f3cf2d6e7d1,hw/i386: fix nvdimm check error path,Stefan Hajnoczi
7798d3aab981,https://github.com/qemu/qemu/commit/7798d3aab981,nbd/server: nbd_negotiate: fix error path,Vladimir Sementsov-Ogievskiy
272545cf215f,https://github.com/qemu/qemu/commit/272545cf215f,block/qcow.c: Fix memory leak in qcow_create(),Peter Maydell
8a9e0e7b890b,https://github.com/qemu/qemu/commit/8a9e0e7b890b,spapr: fix memory leak in spapr_memory_pre_plug(),Greg Kurz
2d3e302ec224,https://github.com/qemu/qemu/commit/2d3e302ec224,target/ppc: fix memory leak in kvmppc_is_mem_backend_page_size_ok(),Greg Kurz
c25a67f0c3d0,https://github.com/qemu/qemu/commit/c25a67f0c3d0,edu: fix memory leak on msi_broken platforms,Paolo Bonzini
7e6478e7d4f2,https://github.com/qemu/qemu/commit/7e6478e7d4f2,Check the return value of fcntl in qemu_set_cloexec,Stefano Stabellini
7032d92ac83c,https://github.com/qemu/qemu/commit/7032d92ac83c,ppc/pnv: check the return value of fdt_setprop(),Cédric Le Goater
052495178821,https://github.com/qemu/qemu/commit/052495178821,spapr_nvram: Check return value from blk_getlength(),Peter Maydell
22c3aea8dbaa,https://github.com/qemu/qemu/commit/22c3aea8dbaa,dump: fix memory_mapping_filter leak,Marc-André Lureau
3975bb56a7d3,https://github.com/qemu/qemu/commit/3975bb56a7d3,scsi/lsi53c895a: Remove unused lsi_mem_*() return value,Mao Zhongyi
